Ensemble,Vortex ID,Num Voxels,Num Surface Voxels,Max Depth,Surface Aspect Ratio,Surface Avg Radius,Life Time,Start Time,Rotation,Start Center X,Start Center Y,End Center X,End Center Y,Travelled Distance,Surface Temperature,Avg Temperature,Min Temperature,Max Temperature,Surface Salinity,Avg Salinity,Min Salinity,Max Salinity,Extreme SLA,Min SLA,Max SLA
45,524,76,53,6,528.662,0.236736,0,41,CCW,0.478897,0.291793,0.478897,0.291793,0.56079,2.50348e-30,3.81008e-33,27.2007,27.2836,3.44375e-30,5.24004e-33,37.4642,37.5452,0.167861,0.163156,0.167861
45,525,12,4,3,64.2043,0.175782,0,41,CCW,0.564557,0.429405,0.564557,0.429405,0.709304,4.00229e-10,1.03323e-18,27.4839,27.5441,5.59351e-10,1.44393e-18,38.4345,38.4537,0.154491,0.153731,0.154491
45,526,5,5,3,64.1178,0.161768,0,41,CCW,0.721854,0.0715208,0.721854,0.0715208,0.725389,6.97299e-12,6.97299e-12,26.599,26.6013,9.47118e-12,9.47118e-12,36.1249,36.1357,0.17868,0.178508,0.17868
45,527,1708,1708,3,96.1212,2.84952,0,42,CW,0.804491,0.121254,0.804491,0.121254,0.813577,0,0,25.8283,26.2464,0,0,35.9117,36.0371,0.269672,0.21773,0.269672
45,528,100,15,7,108.643,0.315969,0,42,CW,0.340091,0.692767,0.340091,0.692767,0.771744,2.5745e-19,2.53638e-33,25.2977,25.4413,3.99638e-19,3.93759e-33,39.3594,39.394,0.0616615,0.0571736,0.0616615
45,529,31,4,9,68.408,0.139235,0,42,CCW,0.724304,0.0696423,0.724304,0.0696423,0.727645,1.54643e-09,1.17815e-24,26.5658,26.5703,2.10275e-09,1.60198e-24,36.1173,36.1328,0.193748,0.193433,0.193748
45,530,0,0,0,60,0.0167557,0,60,CCW,0,0,0.306224,0.722549,0.784762,0,0,0,0,0,0,0,0,0,0,0
45,531,2612,337,15,57.2681,0.457165,2,43,CW,0.227633,0.831575,0.227633,0.831575,0.862168,1.50655e-35,0,23.6708,24.2501,2.51039e-35,0,39.9716,40.1309,0.0860243,0.013182,0.0860243
45,532,824,735,6,371.502,0.15445,2,43,CCW,0.449019,0.583444,0.449019,0.583444,0.736223,4.60161e-40,9.51229e-41,25.7077,26.5079,6.97791e-40,1.44261e-40,39.322,39.3538,0.195439,0,0.195439
45,533,12,4,5,72.0477,0.167667,0,43,CCW,0.133502,0.967557,0.133502,0.967557,0.976723,4.46716e-09,1.03824e-16,19.162,19.2141,9.77865e-09,2.2726e-16,41.9664,42.0424,-0.0781581,-0.0781581,-0.0764329
45,534,258,186,4,534.895,0.0687909,2,43,CW,0.76173,0.145038,0.76173,0.145038,0.775415,1.49417e-32,3.04574e-34,0,26.2711,2.05602e-32,4.19021e-34,0,36.0054,0.265142,0.254026,0.265142
45,535,4,4,3,81.9012,0.0957444,0,43,CW,0.284291,0.860327,0.284291,0.860327,0.906081,5.59488e-09,5.59488e-09,23.8827,24.2107,9.29919e-09,9.29919e-09,39.9358,39.9439,0.0397759,0.0390658,0.0397759
45,536,83,36,3,513.574,0.0445978,2,43,CW,0.444723,0.641672,0.444723,0.641672,0.780719,2.94005e-22,2.09479e-26,25.3515,26.0703,4.5016e-22,3.18702e-26,39.2668,39.4014,0.174342,0.106202,0.174342
45,537,4,4,3,1318.19,0.0365359,0,43,CW,0.332646,0.804346,0.332646,0.804346,0.870417,1.3577e-09,1.3577e-09,0,23.3252,2.3136e-09,2.3136e-09,0,39.7473,0.0527998,0,0.0527998
45,538,680,131,5,108.975,0.833259,0,44,CCW,0.828693,0.0540892,0.828693,0.0540892,0.830457,4.50953e-31,8.4218e-42,25.7041,26.0199,6.26784e-31,1.17092e-41,35.8977,36.106,0.238979,0.22052,0.238979
45,539,1336,190,9,54.0516,0.264896,2,44,CW,0.345323,0.68948,0.345323,0.68948,0.771123,2.35921e-29,2.62211e-40,25.1089,25.6151,3.67711e-29,4.0864e-40,39.3444,39.5563,0.198113,0.113545,0.198113
45,540,41,41,3,113.962,0.453313,0,44,CW,0.626178,0.288504,0.626178,0.288504,0.689444,1.75044e-23,1.75044e-23,26.9529,27.607,2.37284e-23,2.37284e-23,36.8085,36.9836,0.28374,0.283271,0.28374
45,541,26,12,3,71.3279,0.361174,0,44,CW,0.231923,0.897528,0.231923,0.897528,0.927008,1.54346e-15,1.41933e-20,23.3481,24.0297,2.59605e-15,2.3846e-20,39.9814,40.0162,0.0546197,0.051618,0.0546197
45,542,4,3,3,65.646,0.163447,0,44,CW,0.698277,0.0379429,0.698277,0.0379429,0.699307,1.84035e-06,2.45929e-08,26.4038,26.4112,2.50797e-06,3.35143e-08,35.9828,35.9875,0.257389,0.257113,0.257389
45,543,8,8,3,738.972,0.0696191,0,44,CW,0.629342,0.297866,0.629342,0.297866,0.696273,7.82115e-13,7.82115e-13,27.3507,27.7059,1.05055e-12,1.05055e-12,36.9416,36.9891,0.284475,0.283374,0.284475
45,544,1,1,3,60,0.0240447,0,44,CCW,0.469219,0.470405,0.469219,0.470405,0.664415,26.8893,26.8893,26.8893,26.8893,38.8261,38.8261,38.8261,38.8261,0.195319,0.195319,0.195319
45,545,1,1,3,60,0.0221158,0,44,CW,0.674358,0.0807437,0.674358,0.0807437,0.679174,26.3752,26.3752,26.3752,26.3752,36.0041,36.0041,36.0041,36.0041,0.260221,0.260221,0.260221
45,546,1534,380,4,11.4707,0.0387502,14,45,CW,0.678332,0.0750158,0.678332,0.0750158,0.682467,0.275884,0.188302,26.0161,26.511,0.379358,0.258931,36.0006,36.0587,0.264738,0.175811,0.264738
45,547,23,23,3,83.4498,0.129569,2,45,CCW,0.138076,0.954058,0.138076,0.954058,0.963998,2.45748e-16,2.45748e-16,18.7373,18.9532,5.4522e-16,5.4522e-16,41.6595,41.7602,0.068438,0.00199641,0.068438
45,548,14,13,3,99.7494,0.224548,0,45,CW,0.283971,0.862911,0.283971,0.862911,0.908435,6.12797e-15,2.17265e-15,23.8595,24.3816,1.01443e-14,3.59445e-15,39.9343,39.9518,0.105987,0.10402,0.105987
45,549,6,6,3,68.5934,0.139131,0,45,CW,0.677648,0.0790795,0.677648,0.0790795,0.682246,3.37092e-10,3.37092e-10,26.4106,26.4192,4.59459e-10,4.59459e-10,36.0018,36.008,0.26325,0.26143,0.26325
45,550,14,14,3,912.202,0.0749807,0,45,CW,0.475013,0.313984,0.475013,0.313984,0.569406,2.41026e-15,2.41026e-15,26.7178,26.8329,3.38004e-15,3.38004e-15,37.5141,37.5844,0.249296,0.247459,0.249296
45,551,2,2,3,475.053,0.0728322,0,45,CW,0.926519,0.197657,0.926519,0.197657,0.947368,0.00156516,0.00156516,25.6368,25.6503,0.00220088,0.00220088,36.0588,36.0597,0.205228,0.204369,0.205228
45,552,538,38,6,968.744,0.0172887,2,45,CCW,0.258768,0.896215,0.258768,0.896215,0.932825,3.10453e-19,1.80499e-32,23.3626,24.3904,5.25761e-19,2.98688e-32,39.9716,40.0168,0.168872,0.0914924,0.168872
45,553,1328,183,9,49.1427,0.310872,2,46,CCW,0.3667,0.698533,0.3667,0.698533,0.788934,2.69696e-26,8.96551e-37,25.0825,25.5978,4.22438e-26,1.4072e-36,39.465,39.6059,0.253642,0.18559,0.253642
45,554,27,15,3,80.9132,0.300765,0,46,CCW,0.543943,0.240156,0.543943,0.240156,0.594599,1.36586e-14,6.55909e-18,26.526,26.6368,1.90361e-14,9.14168e-18,37.0418,37.0575,0.260357,0.254731,0.260357
45,555,49,15,6,104.37,0.278281,0,46,CCW,0.413518,0.693058,0.413518,0.693058,0.807048,1.31e-14,2.71652e-21,25.2632,25.7342,2.0294e-14,4.20719e-21,39.4777,39.5125,0.205932,0.203122,0.205932
45,556,47,4,5,64.8669,0.148369,0,46,CW,0.304666,0.830847,0.304666,0.830847,0.884945,3.59997e-07,4.04709e-21,23.9104,24.3436,5.94421e-07,6.68374e-21,39.8984,39.9034,0.153175,0.151233,0.153175
45,557,39,28,4,332.215,0.244104,0,46,CW,0.3068,0.715395,0.3068,0.715395,0.778407,3.7006e-18,4.98067e-20,23.9786,24.2072,6.12095e-18,8.2494e-20,39.6908,40.0603,0.137972,0.119208,0.137972
45,558,6,6,3,82.1165,0.199921,0,46,CCW,0.362729,0.724489,0.362729,0.724489,0.81022,1.85957e-09,1.85957e-09,24.1365,24.4947,3.03675e-09,3.03675e-09,39.6418,39.6729,0.180451,0.176276,0.180451
45,559,18,6,3,60.1518,0.17389,0,46,CW,0.297925,0.696971,0.297925,0.696971,0.757976,1.83156e-09,1.14878e-15,23.864,23.9868,3.04933e-09,1.91262e-15,39.7313,39.907,0.137697,0.133319,0.137697
45,560,420,175,6,1711.02,0.14299,0,46,CW,0.923225,0.198301,0.923225,0.198301,0.944281,1.69755e-28,1.56292e-33,0,25.7858,2.4246e-28,2.21775e-33,0,36.0804,0.20312,0.184139,0.20312
45,561,5,3,3,251.126,0.116563,0,46,CCW,0.431022,0.665334,0.431022,0.665334,0.792748,1.61059e-05,2.10785e-08,25.5643,25.8608,2.47155e-05,3.22783e-08,39.3922,39.414,0.216036,0.214983,0.216036
45,562,18,2,3,1562.43,0.0353996,0,46,CW,0.391474,0.708164,0.391474,0.708164,0.809165,0.00306406,1.13618e-15,24.5828,25.4221,0.0048282,1.7941e-15,39.5479,39.5844,0.195654,0.194312,0.195654
45,563,6,6,3,6357.14,0.00818818,0,46,CW,0.383179,0.506588,0.383179,0.506588,0.635183,1.89137e-09,1.89137e-09,24.6479,24.752,2.98375e-09,2.98375e-09,38.9254,39.0316,0.209164,0.204245,0.209164
45,564,1,1,3,1988.41,0.00760767,0,46,CW,0.922202,0.197672,0.922202,0.197672,0.943149,25.6175,25.6175,25.6175,25.6175,36.0604,36.0604,36.0604,36.0604,0.196813,0.196813,0.196813
45,565,1627,847,4,27.7509,0.362425,4,47,CCW,0.48268,0.319986,0.48268,0.319986,0.579112,3.32865e-24,1.8687e-26,26.5045,27.2299,4.67442e-24,2.62452e-26,37.2069,37.6393,0.354276,0.315253,0.354276
45,566,15020,1284,24,53.9863,0.35951,4,47,CCW,0.281707,0.754357,0.281707,0.754357,0.805241,3.09527e-26,3.99152e-34,21.7517,24.8991,5.1443e-26,6.64092e-34,39.555,40.5077,0.216638,0.147005,0.216638
45,567,2766,866,11,18.4614,0.116004,7,47,CCW,0.201556,0.868607,0.201556,0.868607,0.891685,1.11307e-15,1.41482e-18,23.2779,24.1405,1.90435e-15,2.42012e-18,39.9945,40.1477,0.215607,0.0876061,0.215607
45,568,831,61,13,91.5066,0.560217,0,47,CW,0.431858,0.467255,0.431858,0.467255,0.636262,1.00852e-20,2.45694e-34,25.7798,27.1889,1.44894e-20,3.61812e-34,38.3318,40.1841,0.327817,0.31313,0.327817
45,569,145,25,5,90.1292,0.355985,1,47,CW,0.323252,0.792586,0.323252,0.792586,0.85597,2.44463e-15,7.30741e-24,24.2352,24.4128,4.0047e-15,1.19709e-23,39.7793,39.7906,0.221773,0.18911,0.221773
45,570,27,27,3,85.9278,0.419605,0,47,CCW,0.465215,0.468759,0.465215,0.468759,0.660424,1.78149e-16,1.78149e-16,26.6019,26.9194,2.58758e-16,2.58758e-16,38.8153,38.8652,0.309993,0.301708,0.309993
45,571,17,11,3,274.088,0.242863,0,47,CCW,0.349415,0.759272,0.349415,0.759272,0.835814,7.64707e-12,4.14753e-14,23.428,24.599,1.26588e-11,6.81962e-14,39.7213,39.7473,0.199211,0.191537,0.199211
45,572,857,816,5,598.133,0.0768071,3,47,CCW,0.358526,0.571599,0.358526,0.571599,0.674734,3.1752e-27,2.28885e-27,23.9573,25.3147,5.15723e-27,3.71629e-27,39.4518,39.8019,0.264403,0.202137,0.264403
45,573,16,16,3,6747.96,0.177237,0,47,CW,0.345846,0.761269,0.345846,0.761269,0.836146,8.59783e-14,8.59783e-14,23.3802,24.5586,1.41187e-13,1.41187e-13,39.7176,39.7577,0.198142,0.192694,0.198142
45,574,13,13,3,1344.73,0.0664886,0,47,CW,0.343606,0.780786,0.343606,0.780786,0.853048,9.04231e-13,9.04231e-13,0,23.0529,1.57524e-12,1.57524e-12,0,39.7622,0.190693,0,0.190693
45,575,6,6,3,1078.49,0.0472092,0,47,CW,0.366218,0.526894,0.366218,0.526894,0.641664,1.13068e-08,1.13068e-08,24.5882,24.6583,1.80791e-08,1.80791e-08,39.2895,39.4237,0.227724,0.225807,0.227724
45,576,798,174,4,24.5905,0.113712,3,48,CW,0.626156,0.303017,0.626156,0.303017,0.695623,9.44199e-18,4.47639e-23,27.1465,27.7056,1.27977e-17,6.06169e-23,36.9612,37.264,0.469257,0.423676,0.469257
45,577,317,55,5,100.259,0.322406,1,48,CW,0.652983,0.186986,0.652983,0.186986,0.679228,6.45671e-17,1.36055e-24,25.6468,25.7354,9.05906e-17,1.90922e-24,36.0233,36.105,0.332695,0.306275,0.332695
45,578,11,4,3,55.8513,0.0406248,2,48,CW,0.230002,0.899682,0.230002,0.899682,0.928617,1.69016e-05,1.18577e-09,23.4968,23.834,2.86214e-05,2.0055e-09,40.0011,40.0229,0.214772,0.195931,0.214772
45,579,6387,529,9,17.3542,0.0911911,10,49,CW,0.62155,0.227678,0.62155,0.227678,0.661938,2.09464,1.37563,25.5087,26.3574,2.9723,1.95386,36.1715,38.1265,0.406716,0.287431,0.406716
45,580,30483,1545,29,13.0396,0.0695514,10,49,CCW,0.825005,0.0529355,0.825005,0.0529355,0.826701,2.62314,2.82711,12.7741,25.9154,3.68925,4.44364,35.6042,36.3462,0.199994,0.10808,0.199994
45,581,618,141,6,107.2,0.331439,2,49,CW,0.301667,0.832844,0.301667,0.832844,0.885795,6.05819e-18,2.62415e-23,23.94,24.3725,9.97822e-18,4.32606e-23,39.9178,39.9549,0.238495,0.214479,0.238495
45,582,17,17,3,146.756,0.279106,1,49,CCW,0.638712,0.229142,0.638712,0.229142,0.678571,3.85633e-11,3.85633e-11,25.8595,26.172,5.40992e-11,5.40992e-11,36.257,36.479,0.384885,0.350414,0.384885
45,583,23,3,6,68.6991,0.130008,0,49,CCW,0.720169,0.069823,0.720169,0.069823,0.723545,0.000447795,6.38269e-13,26.4388,26.444,0.000611803,8.72066e-13,36.1238,36.1293,0.151242,0.150793,0.151242
45,584,32,7,7,124.698,0.0911729,0,49,CCW,0.875109,0.150686,0.875109,0.150686,0.887988,9.07874e-08,2.27727e-14,25.6217,25.6502,1.28008e-07,3.21156e-14,36.1535,36.1617,0.150598,0.148713,0.150598
45,585,3,3,3,1541.3,0.0207694,0,49,CW,0.359213,0.58552,0.359213,0.58552,0.686926,0.000417332,0.000417332,24.5897,24.6772,0.000672171,0.000672171,39.6594,39.7222,0.256057,0.253661,0.256057
45,586,2,2,3,60,0.011778,0,49,CW,0.770792,0.0351681,0.770792,0.0351681,0.771594,0.0256031,0.0256031,26.1986,26.2366,0.0351564,0.0351564,35.9974,36.0028,0.178796,0.17771,0.178796
45,587,2675,771,3,239.761,1.97374,0,50,CW,0.628682,0.213767,0.628682,0.213767,0.664032,2.63602e-25,3.59816e-30,25.5222,26.3258,3.71266e-25,5.06835e-30,36.1187,36.6768,0.404404,0.299873,0.404404
45,588,185,185,3,347.136,1.00062,1,50,CW,0.682201,0.0650978,0.682201,0.0650978,0.685299,7.85331e-18,7.85331e-18,26.0755,26.3696,1.07867e-17,1.07867e-17,35.9992,36.0596,0.191984,0.170297,0.191984
45,589,122,34,7,122.04,0.410429,0,50,CCW,0.467646,0.464463,0.467646,0.464463,0.659104,4.43718e-13,4.49506e-18,26.6609,27.2083,6.38206e-13,6.47609e-18,38.6213,38.8352,0.370567,0.359141,0.370567
45,590,69,9,5,61.1539,0.237368,1,50,CW,0.321099,0.796104,0.321099,0.796104,0.858421,2.49455e-07,2.11107e-14,0,24.255,4.10977e-07,3.47791e-14,0,39.8175,0.244376,0.222667,0.244376
45,591,53,20,3,102.496,0.315117,0,50,CCW,0.278794,0.684541,0.278794,0.684541,0.739136,4.5378e-11,7.05207e-15,23.0446,23.5272,7.79629e-11,1.20827e-14,39.7973,39.9814,0.215156,0.212743,0.215156
45,592,576,7,16,69.8155,0.192418,0,50,CCW,0.88132,0.153314,0.88132,0.153314,0.894556,6.33886e-07,3.50206e-24,20.07,25.6032,8.95752e-07,5.15434e-24,35.6557,36.1563,0.133203,0.132232,0.133203
45,593,123,121,4,1215.84,0.0907762,1,50,CW,0.760084,0.139713,0.760084,0.139713,0.772818,4.34907e-16,3.8332e-16,25.7383,26.11,6.02289e-16,5.30843e-16,35.9778,36.013,0.175412,0.156695,0.175412
45,594,2,2,3,2859.48,0.0141674,0,50,CW,0.657189,0.0937452,0.657189,0.0937452,0.663842,0.0516764,0.0516764,26.4563,26.4604,0.0704418,0.0704418,36.0619,36.0705,0.194271,0.193685,0.194271
45,595,206,86,3,223.018,0.821828,0,51,CCW,0.286514,0.74591,0.286514,0.74591,0.799045,8.01498e-15,7.39827e-18,23.8953,24.0905,1.33847e-14,1.23488e-17,40.0047,40.0852,0.190534,0.185977,0.190534
45,596,75,46,3,218.389,0.585915,0,51,CCW,0.480717,0.305048,0.480717,0.305048,0.569336,1.34288e-12,2.68501e-14,26.7708,27.1404,1.87069e-12,3.74552e-14,37.4466,37.5469,0.332362,0.327867,0.332362
45,597,139,26,3,114.375,0.346392,0,51,CCW,0.644402,0.220756,0.644402,0.220756,0.681166,1.23268e-10,1.85124e-16,25.6064,26.1307,1.7365e-10,2.60523e-16,36.1637,36.5217,0.353356,0.329391,0.353356
45,598,5,5,3,65.3231,0.168065,0,51,CCW,0.479395,0.31171,0.479395,0.31171,0.571824,6.86651e-05,6.86651e-05,26.8016,26.8439,9.60124e-05,9.60124e-05,37.4796,37.5263,0.330737,0.329849,0.330737
45,599,3,3,3,102.22,0.104885,0,51,CW,0.279388,0.864871,0.279388,0.864871,0.908878,0.00370219,0.00370219,24.288,24.2921,0.00608792,0.00608792,39.9423,39.9434,0.212912,0.21286,0.212912
45,600,3,3,3,87.9324,0.0941345,0,51,CW,0.323156,0.794519,0.323156,0.794519,0.857724,0.00368875,0.00368875,24.1836,24.232,0.00606757,0.00606757,39.8056,39.8127,0.223646,0.223227,0.223646
45,601,0,0,0,60,0.0129603,0,60,CW,0,0,0.698365,0.0382778,0.699413,0,0,0,0,0,0,0,0,0,0,0
45,602,20130,1802,13,187.387,3.0373,1,52,CCW,0.2774,0.789595,0.2774,0.789595,0.836906,1.21667e-20,1.40964e-27,24.2651,24.8771,2.00739e-20,2.32675e-27,39.9451,40.1703,0.193881,0.151463,0.193881
45,603,2006,425,4,188.398,1.33284,0,52,CW,0.617049,0.23323,0.617049,0.23323,0.659655,1.02765e-17,1.96869e-22,25.424,26.123,1.4564e-17,2.78998e-22,36.1792,36.6903,0.365209,0.292787,0.365209
45,604,970,695,4,39.5483,0.648212,2,52,CCW,0.494515,0.325387,0.494515,0.325387,0.591964,1.29359e-14,9.63881e-15,26.6172,27.1807,1.80587e-14,1.34081e-14,37.2912,37.5438,0.322945,0.253899,0.322945
45,605,803,97,11,83.9941,0.654509,0,52,CCW,0.272847,0.837928,0.272847,0.837928,0.881231,3.00929e-13,1.12953e-19,24.2797,24.3373,4.94329e-13,1.85533e-19,39.9039,39.962,0.189142,0.183337,0.189142
45,606,30,22,3,102.074,0.31264,0,52,CCW,0.612822,0.360198,0.612822,0.360198,0.71084,1.12258e-08,1.28074e-09,27.9029,28.0652,1.51942e-08,1.73339e-09,37.7914,37.9831,0.412366,0.411097,0.412366
45,607,96,25,3,97.3491,0.319608,0,52,CW,0.52911,0.255594,0.52911,0.255594,0.58761,4.32184e-09,3.50969e-13,26.1429,26.6322,6.08728e-09,4.94377e-13,37.105,37.192,0.307525,0.299726,0.307525
45,608,105,12,6,62.2369,0.128805,2,52,CCW,0.24737,0.900635,0.24737,0.900635,0.933989,3.61023e-05,9.59915e-10,0,24.0554,6.19906e-05,1.62503e-09,0,40.0412,0.1736,0.103924,0.1736
45,609,49,10,3,163.1,0.251386,0,52,CW,0.616105,0.321781,0.616105,0.321781,0.695075,2.76613e-06,4.06185e-11,27.1581,28.3316,3.74664e-06,5.51346e-11,37.1313,37.7715,0.408633,0.404962,0.408633
45,610,20,5,3,64.5495,0.159943,0,52,CW,0.678619,0.0783798,0.678619,0.0783798,0.68313,0.000334905,2.04389e-08,26.1079,26.2242,0.00046113,2.81457e-08,36.0209,36.0326,0.180651,0.178299,0.180651
45,611,32,32,3,1551.23,0.195849,0,52,CW,0.310676,0.829242,0.310676,0.829242,0.885529,6.38089e-10,6.38089e-10,0,24.2523,1.05114e-09,1.05114e-09,0,39.9268,0.199143,0,0.199143
45,612,4,4,3,78.9793,0.117207,0,52,CW,0.588396,0.369521,0.588396,0.369521,0.694806,0.00171861,0.00171861,28.1483,28.165,0.00232699,0.00232699,38.1099,38.1422,0.414456,0.413659,0.414456
45,613,17226,2792,8,129.52,1.28142,3,53,CW,0.61362,0.277593,0.61362,0.277593,0.673489,2.80496e-10,6.7179e-13,25.6544,28.5184,3.99114e-10,9.55019e-13,36.5168,38.2528,0.363806,0.207483,0.363806
45,614,645,141,5,96.4693,0.805679,0,53,CCW,0.459938,0.460996,0.459938,0.460996,0.651199,3.43046e-12,3.73794e-16,26.541,27.2582,4.91227e-12,5.35823e-16,38.0562,38.7984,0.309065,0.281355,0.309065
45,615,3,3,3,105.567,0.17446,0,53,CCW,0.19854,0.865159,0.19854,0.865159,0.887648,0.0321585,0.0321585,23.4041,23.5112,0.0550289,0.0550289,40.1115,40.1223,0.119442,0.117584,0.119442
45,616,3023,59,11,1163.94,0.134399,0,53,CW,0.279778,0.714339,0.279778,0.714339,0.767174,5.64474e-10,3.15114e-20,23.5638,24.3899,9.50032e-10,5.23937e-20,39.587,40.0899,0.136111,0.130504,0.136111
45,617,3,2,3,181.333,0.122173,0,53,CCW,0.777738,0.159799,0.777738,0.159799,0.793985,0.403871,0.0354887,25.8178,25.9183,0.562254,0.0493655,35.9823,35.9939,0.187434,0.187081,0.187434
45,618,2,2,3,60.4523,0.0910041,0,53,CW,0.810939,0.135798,0.810939,0.135798,0.822231,0.405063,0.405063,25.9213,25.9267,0.562734,0.562734,36.0143,36.0157,0.206403,0.20576,0.206403
45,619,1,1,3,672.194,0.0543266,0,53,CW,0.570642,0.382154,0.570642,0.382154,0.686785,28.2632,28.2632,28.2632,28.2632,38.2643,38.2643,38.2643,38.2643,0.364366,0.364366,0.364366
45,620,0,0,0,673.413,0.0540729,0,60,CW,0,0,0.239383,0.90442,0.935564,0,0,0,0,0,0,0,0,0,0,0
45,621,7709,6995,7,155.584,2.61457,2,54,CW,0.590898,0.308312,0.590898,0.308312,0.666496,1.10553e-12,5.74412e-12,25.8164,28.5188,1.56368e-12,8.11986e-12,36.7555,38.5139,0.338393,0.264065,0.338393
45,622,6272,851,6,193.129,2.46476,1,54,CCW,0.263185,0.81415,0.263185,0.81415,0.855632,1.51477e-12,8.70204e-17,23.9155,24.3209,2.50461e-12,1.4397e-16,39.9236,40.1261,0.128274,0.10178,0.128274
45,623,3693,969,4,51.7433,0.37844,4,54,CW,0.630021,0.208819,0.630021,0.208819,0.663726,8.42267e-05,5.78764e-06,25.5555,26.2673,0.000118106,8.11558e-06,36.1966,36.6685,0.293671,0.240277,0.293671
45,624,2054,409,5,82.1906,1.32091,0,54,CCW,0.253918,0.844373,0.253918,0.844373,0.881725,2.11571e-12,6.62317e-16,23.9956,24.3208,3.49193e-12,1.09315e-15,39.9193,40.014,0.126786,0.111698,0.126786
45,625,1049,239,7,251.987,1.22192,1,54,CW,0.568272,0.349888,0.568272,0.349888,0.667349,2.79922e-10,1.71061e-13,27.2179,28.1258,3.8477e-10,2.35138e-13,37.4591,38.1325,0.326293,0.304719,0.326293
45,626,75,25,5,199.001,0.425062,0,54,CW,0.220718,0.816863,0.220718,0.816863,0.846157,2.43975e-06,1.00421e-08,23.7733,23.8805,4.10127e-06,1.68772e-08,40.0409,40.0667,0.111076,0.108159,0.111076
45,627,68,20,3,89.7081,0.281063,0,54,CCW,0.645559,0.218725,0.645559,0.218725,0.681606,8.02157e-06,1.7651e-08,25.5568,25.9006,1.13431e-05,2.49658e-08,36.2223,36.4445,0.242897,0.240246,0.242897
45,628,26,18,3,80.4491,0.300191,0,54,CW,0.546295,0.445865,0.546295,0.445865,0.705148,1.45915e-05,2.32139e-06,27.4775,27.6932,2.03487e-05,3.2359e-06,38.4124,38.4644,0.337567,0.333905,0.337567
45,629,325,196,6,251.246,0.0348944,4,54,CW,0.247836,0.897788,0.247836,0.897788,0.931368,0.00062168,0.000228453,23.0737,24.0584,0.00106346,0.000390732,39.9924,40.0427,0.115137,0.0891057,0.115137
45,630,4,4,3,612.645,0.0425948,0,54,CW,0.264804,0.885586,0.264804,0.885586,0.924329,0.0234361,0.0234361,23.958,24.076,0.0390331,0.0390331,39.9664,39.9725,0.120967,0.119058,0.120967
45,631,287,7,5,3191.06,0.00722003,0,54,CCW,0.20306,0.864986,0.20306,0.864986,0.888501,0.00139619,9.59394e-12,22.86,23.8508,0.00238695,1.63529e-11,40.0017,40.1484,0.0936876,0.0886843,0.0936876
45,632,871,782,4,162.97,1.88671,1,55,CCW,0.49614,0.311317,0.49614,0.311317,0.585724,1.41406e-10,9.12319e-11,26.6623,27.1627,1.9678e-10,1.2697e-10,37.3394,37.5812,0.248049,0.232353,0.248049
45,633,299,281,3,98.0109,0.822759,1,55,CW,0.514225,0.474485,0.514225,0.474485,0.699688,6.30108e-07,5.43769e-07,27.3411,27.9395,8.78843e-07,7.57766e-07,38.3961,38.7441,0.317032,0.284398,0.317032
45,634,81,40,3,177.262,0.496441,0,55,CCW,0.642358,0.220508,0.642358,0.220508,0.679152,1.01045e-05,6.00677e-07,25.6729,26.0916,1.42215e-05,8.4559e-07,36.259,36.5746,0.242553,0.239248,0.242553
45,635,89,53,5,271.761,0.06148,2,55,CW,0.196482,0.848971,0.196482,0.848971,0.871411,0.00494682,0.00136945,22.9051,23.5318,0.00853807,0.00236457,40.125,40.1511,0.085486,0.0791826,0.085486
45,636,14,14,3,1248.02,0.0656602,0,55,CW,0.388777,0.443525,0.388777,0.443525,0.589799,0.000674053,0.000674053,25.4375,26.3519,0.000993794,0.000993794,38.1378,38.2137,0.215687,0.205195,0.215687
45,637,1,1,3,60,0.0245282,0,55,CW,0.506501,0.471894,0.506501,0.471894,0.692262,27.8255,27.8255,27.8255,27.8255,38.566,38.566,38.566,38.566,0.316502,0.316502,0.316502
45,638,51,18,4,82.1983,0.308907,0,56,CW,0.65043,0.189132,0.65043,0.189132,0.67737,0.00437871,0.000192505,25.5047,25.5705,0.00620108,0.000272622,36.1475,36.1891,0.243654,0.239853,0.243654
45,639,8,8,3,155.646,0.261399,0,56,CCW,0.152631,0.939991,0.152631,0.939991,0.952303,0.0366302,0.0366302,18.7222,18.8056,0.0808795,0.0808795,41.2925,41.5163,0.0408084,0.0376075,0.0408084
45,640,20,3,6,73.7789,0.0869871,0,56,CW,0.921363,0.105282,0.921363,0.105282,0.927359,0.944677,0.00318848,25.5018,25.5232,1.33346,0.00450045,36.0026,36.0046,0.249849,0.249152,0.249849
45,641,12724,4997,7,214.115,2.68838,2,57,CW,0.561885,0.350422,0.561885,0.350422,0.662202,0.504573,0.212651,26.7793,28.2411,0.705615,0.297332,37.3914,38.7519,0.30743,0.261278,0.30743
45,642,22409,2527,11,96.6691,1.23922,2,57,CCW,0.285681,0.759188,0.285681,0.759188,0.81116,2.75776,1.41804,23.744,25.152,4.61996,2.34822,39.6662,40.1053,0.146797,0.119895,0.146797
45,643,1248,660,3,167.971,1.86815,0,57,CCW,0.49968,0.305522,0.49968,0.305522,0.585682,5.90893e-05,1.64954e-05,26.5619,27.2139,8.21984e-05,2.2949e-05,37.2169,37.5591,0.245448,0.23829,0.245448
